8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
1.1692764426684677E-15 1.2883479819142287E-15 
1.1692764426684677E-15 1.2883479819142287E-15 
8.071907021943026E-15 1.8413826928137314E-16 
