1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
9.963842578429228E-16 6.632002380379715E-14 
1.0947885125901953E-14 6.833297091631117E-16 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
9.963842578429228E-16 6.632002380379715E-14 
4.637265013180742E-15 1.355355599405789E-15 
1.0947885125901953E-14 6.833297091631117E-16 
